"zone","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q3_os","s1q4","s1q5","s1q6","s1q7_day","s1q7_month","s1q7_year","s1q8","s1q9","s1q10","s1q11a","s1q11b","s1q11c","s1q11d","s1q12","s1q13","s1q13b","s1q13c","s1q13c_os","s1q14","s1q15","s1q16m","s1q16y","s1q17","s1q18","s1q18b","s1q19","s1q20","s1q21","s1q22","s1q23","s1q24","s1q25","s1q26","s1q27","s1q28","s1q29","s1q30m","s1q30y","s1q31","s1q32a","s1q32b","s1q32c","s1q32d","s1q34"
3,1805,2,534,180052,7,2,3,,1,,1,29,9,2014,7,,,,,,,,,,,,2,,3,2014,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1805,2,534,180052,8,2,3,,1,,1,19,9,2014,7,,,,,,,,,,,,2,,6,2014,1,2,,1,1,,,,1,5,,,,,,,,,,,,
3,1805,2,534,180053,1,1,1,,1,,35,,,1980,2,1,3,2008,2012,2013,,1,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,2,2,2,,1,,20,,,1995,2,2,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,3,1,3,,1,,15,,3,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,4,1,3,,1,,10,5,2,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,5,1,3,,1,,6,18,10,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,6,1,3,,1,,7,12,12,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,7,2,10,,1,,50,,,1965,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,8,2,2,,1,,20,,,1995,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,9,2,2,,1,,18,,,1997,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180053,10,1,3,,1,,1,15,8,2014,7,,,,,,,,,,,,2,,8,2014,1,2,,1,1,,,,1,9,,,,,,,,,,,,
3,1805,2,534,180053,11,1,3,,1,,0,22,2,2015,7,,,,,,,,,,,,2,,2,2015,1,2,,1,1,,,,1,9,,,,,,,,,,,,
3,1805,2,534,180054,1,1,1,,1,,40,,,1974,2,1,2,2003,2012,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,2,2,2,,1,,35,,,1980,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,3,2,3,,1,,11,21,3,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,4,1,3,,1,,7,1,10,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,5,2,3,,1,,5,5,8,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,6,2,2,,1,,30,,,1985,2,2,,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180054,7,1,3,,1,,2,10,4,2013,7,,,,,,,,,,,,2,,4,2013,1,2,,1,1,,,,1,6,,,,,,,,,,,,
3,1805,2,534,180054,8,2,3,,1,,0,20,5,2015,7,,,,,,,,,,,,2,,5,2015,2,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1805,2,534,180055,1,1,14,"FORMER HEAD (DEAD)",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,
3,1805,2,534,180055,2,2,10,,1,,60,,,1955,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180055,3,1,1,,1,,25,,4,1990,1,,,,,,,1,7,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180055,4,1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2013,1,"ABUJA CENTRAL",,"ABUJA",37,
3,1805,2,534,180055,5,1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2013,1,"ABUJA CENTRAL",,"ABUJA",37,
3,1805,2,534,180055,6,1,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,,,,,,
3,1805,2,534,180055,7,2,2,,1,,20,,,1995,1,,,,,,,1,3,2,,,2,,2,2013,3,2,,2,,1,51,8,2,,1,51,8,,,,,,,,,
3,1805,2,534,180055,8,1,3,,1,,2,,7,2013,7,,,,,,,,,,,,2,,7,2013,1,2,,1,3,,,,1,7,,,,,,,,,,,,
3,1805,2,534,180056,1,1,1,,1,,36,,,1979,2,1,2,1996,2012,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,2,2,2,,1,,25,,8,1990,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,3,1,3,,1,,16,24,7,1999,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,4,2,3,,1,,12,15,6,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,5,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,2014,,,,,,
3,1805,2,534,180056,6,1,3,,1,,4,12,12,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,7,2,2,,1,,24,,,1991,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180056,8,2,3,,1,,2,4,12,2013,7,,,,,,,,,,,,2,,12,2013,1,2,,1,1,,,,1,7,,,,,,,,,,,,
3,1805,2,534,180056,9,1,3,,1,,1,24,4,2014,7,,,,,,,,,,,,2,,4,2014,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1805,2,534,180057,1,1,1,,1,,53,,,1962,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180057,2,2,2,,1,,40,,,1975,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180057,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,2013,,,,,,
3,1805,2,534,180057,4,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2014,1,"IKARA",1805,"KADUNA",18,
3,1805,2,534,180057,5,2,3,,1,,15,,4,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180057,6,1,3,,1,,12,16,5,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180057,7,1,3,,1,,5,10,11,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,1,1,1,,1,,72,,,1943,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,2,2,2,,1,,62,,,1953,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2014,1,"IKARA",1805,"KADUNA",18,
3,1805,2,534,180058,4,1,3,,1,,14,16,2,2001,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,5,1,3,,1,,13,1,12,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,6,1,3,,1,,10,18,7,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,7,1,3,,1,,9,11,5,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180058,8,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,
3,1805,2,534,180058,9,2,2,,1,,19,14,3,1996,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,1,1,1,,1,,47,,,1968,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,2,2,2,,1,,43,,,1972,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,2014,1,"IKARA",1805,"KADUNA",18,
3,1805,2,534,180059,4,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2013,1,"IKARA",1805,"KADUNA",18,
3,1805,2,534,180059,5,2,3,,1,,12,,5,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,6,1,3,,1,,10,,2,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,7,1,3,,1,,7,,8,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,8,1,3,,1,,5,,4,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180059,9,2,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2014,1,"IKARA",1805,"KADUNA",18,
3,1805,2,534,180059,10,1,3,,1,,2,,6,2013,7,,,,,,,,,,,,2,,4,2013,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1805,2,534,180060,1,1,1,,1,,30,,4,1985,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180060,2,2,2,,1,,27,,1,1988,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180060,3,1,3,,1,,10,,7,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180060,4,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,,,,,,
3,1805,2,534,180060,5,1,3,,1,,6,,2,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1805,2,534,180060,6,1,3,,1,,1,22,6,2014,7,,,,,,,,,,,,2,,6,2014,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1817,2,370,180061,1,1,1,,1,,34,,,1981,2,1,2,1996,2004,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,2,2,2,,1,,30,,,1985,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,3,1,3,,1,,17,15,10,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,4,1,3,,1,,13,25,7,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,5,1,3,,1,,11,10,2,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,6,2,3,,1,,6,2,2,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,7,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2013,,,,,,
3,1817,2,370,180061,8,2,2,,1,,28,,,1987,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,9,2,3,,1,,11,11,9,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,10,2,3,,1,,6,1,8,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,11,2,3,,1,,3,7,10,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180061,12,2,3,,1,,2,1,6,2013,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180062,1,1,1,,1,,25,,,1990,4,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180062,2,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2013,,,,,,
3,1817,2,370,180062,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2013,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180063,1,1,1,,1,,55,,,1960,1,,,,,,,1,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,2,2,2,,1,,45,,,1970,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,2013,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180063,4,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2013,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180063,5,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,2013,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180063,6,1,3,,1,,27,,,1988,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,7,1,3,,1,,20,,,1995,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,8,1,3,,1,,18,,,1997,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,9,1,3,,1,,8,,,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,10,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2013,1,"LERE",1817,"KKADUNA",18,
3,1817,2,370,180063,11,1,3,,1,,9,,,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180063,12,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,2013,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180064,1,1,1,,1,,38,,8,1977,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,2,2,2,,1,,32,,,1983,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,2014,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180064,4,1,3,,1,,14,11,9,2001,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,5,2,3,,1,,12,2,8,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,6,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,2012,,,,,,
3,1817,2,370,180064,7,1,3,,1,,9,16,3,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,8,2,3,,1,,6,29,6,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180064,9,1,3,,1,,1,26,9,2013,7,,,,,,,,,,,,2,,9,2013,1,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,1,1,1,,1,,72,,,1943,2,1,2,1967,1969,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,2,2,2,,1,,65,,,1950,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,3,1,3,,1,,19,,5,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,4,2,3,,1,,11,,8,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,5,2,2,,1,,61,,,1954,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,6,2,3,,1,,10,28,6,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,7,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,2014,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180065,8,1,3,,1,,8,27,3,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180065,9,2,3,,1,,6,17,7,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,1,1,1,,1,,25,,,1990,2,1,2,2013,2015,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,2013,,,,,,
3,1817,2,370,180066,3,2,3,,1,,9,,4,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,4,2,3,,1,,7,17,10,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,5,1,3,,1,,5,23,3,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,6,1,3,,1,,4,28,8,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,7,2,10,,1,,70,19,2,1945,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,8,1,9,,1,,35,5,12,1980,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,9,2,3,,1,,3,12,6,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180066,10,2,2,,1,,17,,2,1998,2,2,,,,,,1,1,2,,,2,,2,2013,3,2,,2,,1,0,10,2,,1,0,10,,,,,,,,,
3,1817,2,370,180066,11,1,3,,1,,1,2,3,2014,7,,,,,,,,,,,,2,,3,2014,1,2,,1,1,,,,1,10,,,,,,,,,,,,
3,1817,2,370,180066,12,2,2,,1,,20,,5,1995,2,2,,,,,,1,1,2,,,2,,5,2015,3,2,,2,,1,0,10,2,,1,0,10,,,,,,,,,
3,1817,2,370,180067,1,1,1,,1,,30,,,1985,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180067,2,2,2,,1,,23,,,1992,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180067,3,2,3,,1,,8,3,4,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180067,4,1,3,,1,,6,27,6,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180067,5,1,10,,1,,60,,,1955,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180067,6,2,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,2012,,,,,,
3,1817,2,370,180067,7,1,3,,1,,4,17,3,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,1,1,1,,1,,40,,,1975,2,1,3,1997,2002,2013,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,2,2,2,,1,,25,,,1990,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,3,1,3,,1,,10,6,4,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,4,1,3,,1,,8,10,3,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,5,2,3,,1,,7,12,5,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,6,2,2,,1,,22,,,1993,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,7,2,3,,1,,4,5,6,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,8,1,3,,1,,4,11,8,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180068,9,2,2,,1,,20,,,1995,2,2,,,,,,1,1,2,,,2,,5,2013,3,2,,2,,1,51,1,2,,1,51,1,,,,,,,,,
3,1817,2,370,180069,1,1,1,,1,,44,22,5,1971,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,2,2,2,,1,,40,16,2,1975,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2014,1,"LERE",1817,"KADUNA",18,
3,1817,2,370,180069,4,1,3,,1,,18,24,4,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,5,2,3,,1,,14,17,6,2001,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,6,2,3,,1,,10,16,7,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,7,1,3,,1,,8,20,6,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,8,2,2,,1,,27,15,7,1988,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,9,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,2015,,,,,,
3,1817,2,370,180069,10,2,3,,1,,6,15,11,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,11,1,3,,1,,21,6,3,1994,7,,,,,,,,,,,,2,,4,2013,6,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1817,2,370,180069,12,2,3,,1,,2,28,3,2013,7,,,,,,,,,,,,2,,3,2013,1,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180069,13,1,3,,1,,2,16,9,2013,7,,,,,,,,,,,,2,,9,2013,1,2,,1,1,,,,1,8,,,,,,,,,,,,
3,1817,2,370,180070,1,1,1,,1,,25,,,1990,2,1,2,2015,2012,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180070,2,2,2,,1,,18,,,1997,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180070,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,2013,,,,,,
3,1817,2,370,180070,4,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,2013,,,,,,
3,1817,2,370,180070,5,2,3,,1,,15,,,2000,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180070,6,2,3,,1,,3,2,1,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1817,2,370,180070,7,2,3,,1,,2,23,4,2013,7,,,,,,,,,,,,2,,4,2013,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,1808,2,1726,180071,1,1,1,,1,,35,,8,1980,1,,,,,,,1,12,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,2,2,10,,1,,66,,,1949,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,3,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2015,1,"KACHIA",1808,"KADUNA",18,
3,1808,2,1726,180071,4,2,7,,1,,22,,5,1993,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,5,1,7,,1,,19,16,4,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,6,1,7,,1,,17,29,1,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,7,1,7,,1,,15,15,6,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,8,1,7,,1,,12,13,4,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,9,2,7,,1,,10,28,2,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,10,2,7,,1,,8,17,8,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,11,2,14,"STEPMOTHER",1,,68,,,1947,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,12,2,2,,1,,23,23,3,1992,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180071,13,1,3,,1,,2,10,10,2013,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,1,1,1,,1,,44,15,5,1971,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,2,2,2,,1,,43,30,7,1972,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,3,1,3,,1,,25,26,9,1990,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,4,2,3,,1,,23,18,2,1992,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,5,2,3,,1,,21,12,3,1994,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,6,2,3,,1,,19,23,9,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,7,2,3,,1,,17,18,3,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,8,2,3,,1,,15,18,4,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,9,1,3,,1,,13,10,10,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,1808,2,1726,180072,10,1,3,,1,,11,18,11,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
